id,tweet_url,created_at,full_text,Labels,screen_name,followers,friends,rt,fav,geo,coordinates,lang
1375145359261900802,twitter.com/nkO7FObQW8Hdapc/status/1375145359261900802,Thu Mar 25 17:59:37 +0000 2021,"@ReallySwara Sit on dharna J!hadan 😡

Who’s stopping you 😊

#ToolKitExposed #GNCTDBill",0,nkO7FObQW8Hdapc,0,14,0,0,,,en
1375145322494615552,twitter.com/Dilipverma91/status/1375145322494615552,Thu Mar 25 17:59:28 +0000 2021,"RT @aartic02: ""Just because #Delhi is the capital city, should it be denied a representative government?"" 
: Sanjay Hegde, Senior Advocate,…",0,Dilipverma91,82,225,114,0,,,en
1375145298293452805,twitter.com/S0nu_Barnwal/status/1375145298293452805,Thu Mar 25 17:59:22 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,S0nu_Barnwal,72,267,4885,0,,,en
1375145252223250434,twitter.com/Amrinde75954961/status/1375145252223250434,Thu Mar 25 17:59:11 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,Amrinde75954961,51,101,6862,0,,,en
1375145200817827843,twitter.com/love_jigr/status/1375145200817827843,Thu Mar 25 17:58:59 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,love_jigr,113,373,4885,0,,,en
1375145128772296705,twitter.com/MohitHyderabadi/status/1375145128772296705,Thu Mar 25 17:58:42 +0000 2021,"RT @PostTruthIndia: BJP FEARED AAP's ENQUIRY INTO DELHI RIOTS👇🏼

Delhi Assembly's Peace &amp; Harmony Committee under AAP MLA @raghav_chadha wa…",0,MohitHyderabadi,2549,2996,162,0,,,en
1375145117372182530,twitter.com/rajeevrana1/status/1375145117372182530,Thu Mar 25 17:58:39 +0000 2021,"RT @TheAshokSingh: That's the New India, i want as a Citizen 

 #GNCTDBill #ChaprasiKejriwal",0,rajeevrana1,14527,14359,11,0,,,en
1375145107171672064,twitter.com/Redappleresiden/status/1375145107171672064,Thu Mar 25 17:58:37 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Redappleresiden,166,777,4885,0,,,en
1375145063525675013,twitter.com/kharbanda4/status/1375145063525675013,Thu Mar 25 17:58:26 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,kharbanda4,27,454,4885,0,,,en
1375145033083412482,twitter.com/MDSHAHAZAM15/status/1375145033083412482,Thu Mar 25 17:58:19 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,MDSHAHAZAM15,14,100,6862,0,,,en
1375145025261039616,twitter.com/___Aniket/status/1375145025261039616,Thu Mar 25 17:58:17 +0000 2021,"RT @YourRishbh: The #GNCTDBill was passed as per constitution written by respected Bhimrao Ambedkar ji, anyone opposing it now is Anti Ambe…",0,___Aniket,51,138,231,0,,,en
1375144985197174788,twitter.com/ManjindrMultani/status/1375144985197174788,Thu Mar 25 17:58:08 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,ManjindrMultani,10,100,6862,0,,,en
1375144889885716485,twitter.com/MarandiKalpita/status/1375144889885716485,Thu Mar 25 17:57:45 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,MarandiKalpita,7,34,4885,0,,,en
1375144871925706752,twitter.com/shibuindie/status/1375144871925706752,Thu Mar 25 17:57:41 +0000 2021,RT @GorwayGlobal: With the #GNCTDBill India is waking up to the realization that when they said #CongressMuktBharat they actually were hint…,0,shibuindie,375,270,5,0,,,en
1375144830032957443,twitter.com/Satyamkmaurya1/status/1375144830032957443,Thu Mar 25 17:57:31 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Satyamkmaurya1,37,116,4885,0,,,en
1375144785594347523,twitter.com/JANINIRAV009/status/1375144785594347523,Thu Mar 25 17:57:20 +0000 2021,"#GNCTDBill proves that they can only shorten the line of others. Since, they can't draw own line longer than others  #BJPFearsKejriwal",0,JANINIRAV009,72,228,0,0,,,en
1375144781915906053,twitter.com/BrindaAdige/status/1375144781915906053,Thu Mar 25 17:57:19 +0000 2021,"RT @ndtv: Watch | With the #GNCTDBill passed in parliament, all powers now rest with the Lieutenant Governor. BJP says it will streamline g…",0,BrindaAdige,1404,172,62,0,,,en
1375144769869869057,twitter.com/DnyanesDeshm/status/1375144769869869057,Thu Mar 25 17:57:16 +0000 2021,"RT @ndtv: Watch | With the #GNCTDBill passed in parliament, all powers now rest with the Lieutenant Governor. BJP says it will streamline g…",0,DnyanesDeshm,504,73,62,0,,,en
1375144753503723520,twitter.com/NEAL_DABHERAO/status/1375144753503723520,Thu Mar 25 17:57:12 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,NEAL_DABHERAO,3198,581,4885,0,,,en
1375144707710279680,twitter.com/Shubham35846475/status/1375144707710279680,Thu Mar 25 17:57:01 +0000 2021,"RT @ndtv: Watch | With the #GNCTDBill passed in parliament, all powers now rest with the Lieutenant Governor. BJP says it will streamline g…",0,Shubham35846475,19,60,62,0,,,en
1375144705608966146,twitter.com/lubnachaudhry4/status/1375144705608966146,Thu Mar 25 17:57:01 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,lubnachaudhry4,34,170,4885,0,,,en
1375144701326618626,twitter.com/prakhya_nair/status/1375144701326618626,Thu Mar 25 17:57:00 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,prakhya_nair,99,606,4885,0,,,en
1375144699405561857,twitter.com/Saif97930515/status/1375144699405561857,Thu Mar 25 17:56:59 +0000 2021,"RT @aartic02: ""Just because #Delhi is the capital city, should it be denied a representative government?"" 
: Sanjay Hegde, Senior Advocate,…",0,Saif97930515,11,26,114,0,,,en
1375144670469058560,twitter.com/MaheshJd6/status/1375144670469058560,Thu Mar 25 17:56:53 +0000 2021,RT @menstoovictim: I didn’t vote for the @ArvindKejriwal #GNCTDBill,0,MaheshJd6,142,398,1,0,,,en
1375144621957779456,twitter.com/MuhyeeRashid/status/1375144621957779456,Thu Mar 25 17:56:41 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,MuhyeeRashid,22,154,4885,0,,,en
1375144558099451904,twitter.com/GULWIND81358356/status/1375144558099451904,Thu Mar 25 17:56:26 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,GULWIND81358356,0,10,4885,0,,,en
1375144555872362504,twitter.com/akshaychandorka/status/1375144555872362504,Thu Mar 25 17:56:25 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,akshaychandorka,961,212,284,0,,,en
1375144498058067969,twitter.com/abgupta1508/status/1375144498058067969,Thu Mar 25 17:56:11 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,abgupta1508,194,694,284,0,,,en
1375144452096860164,twitter.com/IamIsrarQadri/status/1375144452096860164,Thu Mar 25 17:56:00 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,IamIsrarQadri,532,855,4885,0,,,en
1375144380600778753,twitter.com/naeemshafique_/status/1375144380600778753,Thu Mar 25 17:55:43 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,naeemshafique_,891,1092,4885,0,,,en
1375144346832433157,twitter.com/LaalRaina/status/1375144346832433157,Thu Mar 25 17:55:35 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,LaalRaina,91,613,4885,0,,,en
1375144342558441474,twitter.com/trisha_aitc/status/1375144342558441474,Thu Mar 25 17:55:34 +0000 2021,"RT @isanjeevareddy: Listen carefully the side effects of free facilities given to lower class by #ArvindKejriwal

If u agree RT / disagree…",0,trisha_aitc,348,15,84,0,,,en
1375144331191803904,twitter.com/The_SHAKTIMAAN/status/1375144331191803904,Thu Mar 25 17:55:32 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,The_SHAKTIMAAN,470,1414,6862,0,,,en
1375144298904223746,twitter.com/yogesh85258869/status/1375144298904223746,Thu Mar 25 17:55:24 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,yogesh85258869,12,36,4885,0,,,en
1375144286572920833,twitter.com/Ahmad82_Gafoork/status/1375144286572920833,Thu Mar 25 17:55:21 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Ahmad82_Gafoork,47,169,4885,0,,,en
1375144235041615878,twitter.com/MDSHAHAZAM15/status/1375144235041615878,Thu Mar 25 17:55:09 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,MDSHAHAZAM15,14,100,4885,0,,,en
1375144207237533699,twitter.com/world_news_eng/status/1375144207237533699,Thu Mar 25 17:55:02 +0000 2021,"RT @ndtv: Watch | With the #GNCTDBill passed in parliament, all powers now rest with the Lieutenant Governor. BJP says it will streamline g…",0,world_news_eng,1429,39,62,0,,,en
1375144200421797892,twitter.com/BeHuman00x/status/1375144200421797892,Thu Mar 25 17:55:00 +0000 2021,"RT @aartic02: ""Just because #Delhi is the capital city, should it be denied a representative government?"" 
: Sanjay Hegde, Senior Advocate,…",0,BeHuman00x,847,1107,114,0,,,en
1375144185049739264,twitter.com/Digvija73004915/status/1375144185049739264,Thu Mar 25 17:54:57 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,Digvija73004915,8,64,6862,0,,,en
1375144164095000576,twitter.com/Hitesh_42200/status/1375144164095000576,Thu Mar 25 17:54:52 +0000 2021,"RT @ndtv: Watch | With the #GNCTDBill passed in parliament, all powers now rest with the Lieutenant Governor. BJP says it will streamline g…",0,Hitesh_42200,17,44,62,0,,,en
1375144120667271177,twitter.com/patelsufi8/status/1375144120667271177,Thu Mar 25 17:54:41 +0000 2021,"RT @ndtv: Watch | With the #GNCTDBill passed in parliament, all powers now rest with the Lieutenant Governor. BJP says it will streamline g…",0,patelsufi8,41,74,62,0,,,en
1375144041680052226,twitter.com/iqrakahkashan/status/1375144041680052226,Thu Mar 25 17:54:23 +0000 2021,"RT @ndtv: Watch | With the #GNCTDBill passed in parliament, all powers now rest with the Lieutenant Governor. BJP says it will streamline g…",0,iqrakahkashan,20,64,62,0,,,en
1375144036357566465,twitter.com/shoebkhan100/status/1375144036357566465,Thu Mar 25 17:54:21 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,shoebkhan100,573,427,4885,0,,,en
1375144009476280328,twitter.com/AhmedIkram512/status/1375144009476280328,Thu Mar 25 17:54:15 +0000 2021,"RT @ndtv: Watch | With the #GNCTDBill passed in parliament, all powers now rest with the Lieutenant Governor. BJP says it will streamline g…",0,AhmedIkram512,27,50,62,0,,,en
1375144007798464514,twitter.com/ManjotSingh94/status/1375144007798464514,Thu Mar 25 17:54:15 +0000 2021,"RT @ndtv: Watch | With the #GNCTDBill passed in parliament, all powers now rest with the Lieutenant Governor. BJP says it will streamline g…",0,ManjotSingh94,6848,2665,62,0,,,en
1375144004858245120,twitter.com/abrahamregisraj/status/1375144004858245120,Thu Mar 25 17:54:14 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,abrahamregisraj,69,273,4885,0,,,en
1375143964022435843,twitter.com/Ishaque19367372/status/1375143964022435843,Thu Mar 25 17:54:04 +0000 2021,"RT @aartic02: I am a Proud Kejriwal Supporter ✌️ 
*AAP couldn't be Bought with Money 
*Didn't back off with Fake Fabricated Cases 
*Didn't…",0,Ishaque19367372,157,229,152,0,,,en
1375143949501784066,twitter.com/PintuKu58956576/status/1375143949501784066,Thu Mar 25 17:54:01 +0000 2021,"RT @Onlypurohit: Dosto ByCott @dream11
Friends Ignore Tags
#अपनी #औकात #में #अपने #आप #आ_जाएगा #bycottdream11 #dreamlol #LOL #dream11 #drea…",1,PintuKu58956576,0,32,4,0,,,en
1375143938563076096,twitter.com/_KD1419/status/1375143938563076096,Thu Mar 25 17:53:58 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,_KD1419,11,58,4885,0,,,en
1375143906216534017,twitter.com/parin_an/status/1375143906216534017,Thu Mar 25 17:53:50 +0000 2021,"@Shehzad_Ind @ReallySwara

Guess What! Nor did I or my family voted for @OfficeofUT (Uddhav Thackeray)! Same Pinch... 🤏

Bade bade deshon mein aisi choti choti baatein hoti rehti hai, Swara!! ✌

#GNCTDBill",0,parin_an,172,1000,0,0,,,en
1375143851376046083,twitter.com/P_Mandhan/status/1375143851376046083,Thu Mar 25 17:53:37 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,P_Mandhan,32,55,6862,0,,,en
1375143823169384449,twitter.com/Rahulk_0009/status/1375143823169384449,Thu Mar 25 17:53:31 +0000 2021,"RT @imfulara: By making a law, if you think you will stop Arvind Kejriwal then you are wrong.
@narendramodi

#GNCTDBill",0,Rahulk_0009,268,489,58,0,,,en
1375143789782736896,twitter.com/ndtv/status/1375143789782736896,Thu Mar 25 17:53:23 +0000 2021,"Watch | With the #GNCTDBill passed in parliament, all powers now rest with the Lieutenant Governor. BJP says it will streamline governance, AAP says it's the murder of democracy. What's good for Delhi? 

NDTV's Sonal Mehrotra Kapoor explores both sides of the story. https://t.co/sjtYZY5Ttn",0,ndtv,14908113,15,62,385,,,en
1375143785764548612,twitter.com/DrAMSinghvi/status/1375143785764548612,Thu Mar 25 17:53:22 +0000 2021,"RT @sayankit: Constitution says Council of Ministers responsible to Legislative Assembly not LG..
#GNCTDBill
#नहीं_भूलेंगे 
@INCIndia @INCD…",0,DrAMSinghvi,244244,218,14,0,,,en
1375143754156269569,twitter.com/saurabh0909sa/status/1375143754156269569,Thu Mar 25 17:53:14 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,saurabh0909sa,75,109,4885,0,,,en
1375143702960738310,twitter.com/Rabbanali/status/1375143702960738310,Thu Mar 25 17:53:02 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Rabbanali,6,148,4885,0,,,en
1375143607057874945,twitter.com/garry_brar20/status/1375143607057874945,Thu Mar 25 17:52:39 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,garry_brar20,10,108,6862,0,,,en
1375143571234320384,twitter.com/AnkitYa21393165/status/1375143571234320384,Thu Mar 25 17:52:30 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,AnkitYa21393165,0,5,4885,0,,,en
1375143513117970436,twitter.com/Vipin32785819/status/1375143513117970436,Thu Mar 25 17:52:17 +0000 2021,"RT @YourRishbh: The #GNCTDBill was passed as per constitution written by respected Bhimrao Ambedkar ji, anyone opposing it now is Anti Ambe…",0,Vipin32785819,145,568,231,0,,,en
1375143477890084870,twitter.com/Ajay97025111/status/1375143477890084870,Thu Mar 25 17:52:08 +0000 2021,"RT @aartic02: Centre feeling insecure as @ArvindKejriwal 'emerging as an alternative' to Narendra Modi 
: @msisodia on #GNCTDBill  https://…",0,Ajay97025111,764,814,91,0,,,en
1375143457958727681,twitter.com/mukeshm07384110/status/1375143457958727681,Thu Mar 25 17:52:03 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,mukeshm07384110,1643,3715,4885,0,,,en
1375143430842580993,twitter.com/Sonuwasson1/status/1375143430842580993,Thu Mar 25 17:51:57 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Sonuwasson1,17,87,4885,0,,,en
1375143330217041929,twitter.com/Mihir53563292/status/1375143330217041929,Thu Mar 25 17:51:33 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,Mihir53563292,618,3316,284,0,,,en
1375143328451227653,twitter.com/ni123tesh/status/1375143328451227653,Thu Mar 25 17:51:33 +0000 2021,"RT @Outlookindia: #WebExclusive | What exactly does the amendment in the #GNCTDBill mean for #Delhi, its elected government and the L-G? Al…",0,ni123tesh,315,163,6,0,,,en
1375143252119052290,twitter.com/skunj97/status/1375143252119052290,Thu Mar 25 17:51:14 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,skunj97,1,35,6862,0,,,en
1375143233722871809,twitter.com/khokanthegreat/status/1375143233722871809,Thu Mar 25 17:51:10 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,khokanthegreat,17,244,6862,0,,,en
1375143183311511553,twitter.com/SharmaVinkle/status/1375143183311511553,Thu Mar 25 17:50:58 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,SharmaVinkle,33,130,4885,0,,,en
1375143069893283843,twitter.com/Ajay97025111/status/1375143069893283843,Thu Mar 25 17:50:31 +0000 2021,"RT @sharmapraveen35: #BJPScaredOfKejriwal
LG is the new CM! 

Can President be the new PM in future? 

#GNCTDBill #RajyaSabha
#GNCTDBill",0,Ajay97025111,764,814,11,0,,,en
1375143051136442371,twitter.com/bakewith_S/status/1375143051136442371,Thu Mar 25 17:50:26 +0000 2021,"RT @YourRishbh: The #GNCTDBill was passed as per constitution written by respected Bhimrao Ambedkar ji, anyone opposing it now is Anti Ambe…",0,bakewith_S,32,130,231,0,,,en
1375143029468655616,twitter.com/santha_raja/status/1375143029468655616,Thu Mar 25 17:50:21 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,santha_raja,25,167,4885,0,,,en
1375142990868480000,twitter.com/AmolTikam/status/1375142990868480000,Thu Mar 25 17:50:12 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,AmolTikam,1491,2945,284,0,,,en
1375142957439799299,twitter.com/BeHuman00x/status/1375142957439799299,Thu Mar 25 17:50:04 +0000 2021,"RT @PostTruthIndia: BJP FEARED AAP's ENQUIRY INTO DELHI RIOTS👇🏼

Delhi Assembly's Peace &amp; Harmony Committee under AAP MLA @raghav_chadha wa…",0,BeHuman00x,847,1107,162,0,,,en
1375142812270747648,twitter.com/atir111/status/1375142812270747648,Thu Mar 25 17:49:30 +0000 2021,"RT @derekobrienmp: “We 10 MPs flew from Bengal for this discussion, although there's an election coming up. 

@MamataOfficial Didi told us,…",0,atir111,432,1852,856,0,,,en
1375142792482091010,twitter.com/OnuragMishra/status/1375142792482091010,Thu Mar 25 17:49:25 +0000 2021,"RT @AamAadmiParty: MUST WATCH 🔥

AAP MP @SanjayAzadSln roars inside the Rajya Sabha against Modi Govt's Unconstitutional #GNCTDBill https:/…",0,OnuragMishra,465,256,1413,0,,,en
1375142785074917376,twitter.com/drishti16966/status/1375142785074917376,Thu Mar 25 17:49:23 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,drishti16966,822,1612,284,0,,,en
1375142749364572166,twitter.com/manmohaksingh/status/1375142749364572166,Thu Mar 25 17:49:15 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,manmohaksingh,45,92,4885,0,,,en
1375142704590450690,twitter.com/Imshambhurai/status/1375142704590450690,Thu Mar 25 17:49:04 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Imshambhurai,16,69,4885,0,,,en
1375142701562142724,twitter.com/sarcasmic_insan/status/1375142701562142724,Thu Mar 25 17:49:03 +0000 2021,"RT @aartic02: .@ArvindKejriwal 👉 brought Doorstep delivery of Ration to stop Ration Mafia
Modi 👉 brought #GNCTDBill to Curtail Powers of De…",0,sarcasmic_insan,144,212,17,0,,,en
1375142700886814722,twitter.com/kdgupta940/status/1375142700886814722,Thu Mar 25 17:49:03 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,kdgupta940,7,152,4885,0,,,en
1375142677881122816,twitter.com/Phaneendhar/status/1375142677881122816,Thu Mar 25 17:48:57 +0000 2021,"RT @SurrealZak: BJP was always the front to demand statehood for Delhi

Now realised, they cannot rule delhi for another 2 terms atleast th…",0,Phaneendhar,74,672,1,0,,,en
1375142656976646144,twitter.com/Mijan99009/status/1375142656976646144,Thu Mar 25 17:48:52 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Mijan99009,12,201,4885,0,,,en
1375142641373827076,twitter.com/StrongOppositi1/status/1375142641373827076,Thu Mar 25 17:48:49 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,StrongOppositi1,3,33,6862,0,,,en
1375142610847862789,twitter.com/babun1515/status/1375142610847862789,Thu Mar 25 17:48:41 +0000 2021,"RT @MehekF: Isn't it funny that AAP expects unconditional support over #GNCTDBill from all opposition parties,because its an attack on demo…",0,babun1515,1626,416,221,0,,,en
1375142583689601027,twitter.com/AYUSHVISHWANAT1/status/1375142583689601027,Thu Mar 25 17:48:35 +0000 2021,"RT @uppuSSinghh: GNCTD Bill passed in Rajya Sabha. LG will be SUPER LG now onwards when it comes to law &amp; order.

AYES - 83
NOS - 45

#GNCT…",0,AYUSHVISHWANAT1,1425,5003,140,0,,,en
1375142575020072961,twitter.com/Roselin26672453/status/1375142575020072961,Thu Mar 25 17:48:33 +0000 2021,"RT @MehekF: Isn't it funny that AAP expects unconditional support over #GNCTDBill from all opposition parties,because its an attack on demo…",0,Roselin26672453,1,31,221,0,,,en
1375142568283971589,twitter.com/RoflNadda/status/1375142568283971589,Thu Mar 25 17:48:31 +0000 2021,RT @Rofl__Rockstarr: Behind the Scene after #GNCTDBill  passed from RajyaSabha 😂😂😂 https://t.co/Rx80ROikXO,0,RoflNadda,3432,987,28,0,,,en
1375142512772386828,twitter.com/gurbajsandhu1/status/1375142512772386828,Thu Mar 25 17:48:18 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,gurbajsandhu1,17,181,4885,0,,,en
1375142331423236098,twitter.com/ManResistsEvil/status/1375142331423236098,Thu Mar 25 17:47:35 +0000 2021,"RT @IamAshhad_: If #GNCTDBill happened in Delhi is a murder of democracy or #BlackDayForDemocracy
So what has happened in Kashmir?",0,ManResistsEvil,1860,3091,7,0,,,en
1375142284606402562,twitter.com/vistw/status/1375142284606402562,Thu Mar 25 17:47:24 +0000 2021,"RT @igot10on10: Blast from the past  😂
#GNCTDBill #ChaprasiKejriwal
#BlackDayForDemocracy https://t.co/yOub9x8hp4",0,vistw,107,706,916,0,,,en
1375142157783212038,twitter.com/ibrahimbinriaz/status/1375142157783212038,Thu Mar 25 17:46:53 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,ibrahimbinriaz,37,457,4885,0,,,en
1375142138581635075,twitter.com/ThakurSanjayK/status/1375142138581635075,Thu Mar 25 17:46:49 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,ThakurSanjayK,474,734,4885,0,,,en
1375142137721851904,twitter.com/VivekKumar12vk/status/1375142137721851904,Thu Mar 25 17:46:49 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,VivekKumar12vk,2,217,4885,0,,,en
1375142123008262149,twitter.com/PrachiRakheja/status/1375142123008262149,Thu Mar 25 17:46:45 +0000 2021,Centre has not given any space to Delhi government. One more disappointing bill by Modi government. #GNCTDBill https://t.co/rUUMjCFlXP,0,PrachiRakheja,63,39,0,0,,,en
1375142049859608577,twitter.com/AnanyaKShetty1/status/1375142049859608577,Thu Mar 25 17:46:28 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,AnanyaKShetty1,0,15,6862,0,,,en
1375141942745440257,twitter.com/RajanSingh9999/status/1375141942745440257,Thu Mar 25 17:46:02 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,RajanSingh9999,5,127,4885,0,,,en
1375141911967588352,twitter.com/AYUSHVISHWANAT1/status/1375141911967588352,Thu Mar 25 17:45:55 +0000 2021,"RT @TheRoyalRaajput: Scene from Rajya Sabha after passing #GNCTDBill today 😂

 #chaprasiKejriwal https://t.co/4VApwqQePI",0,AYUSHVISHWANAT1,1425,5003,164,0,,,en
1375141905030254592,twitter.com/noneofu74675579/status/1375141905030254592,Thu Mar 25 17:45:53 +0000 2021,"RT @TheRoyalRaajput: Scene from Rajya Sabha after passing #GNCTDBill today 😂

 #chaprasiKejriwal https://t.co/4VApwqQePI",0,noneofu74675579,18,396,164,0,,,en
1375141871266066434,twitter.com/javeedhbasha/status/1375141871266066434,Thu Mar 25 17:45:45 +0000 2021,"RT @derekobrienmp: “We 10 MPs flew from Bengal for this discussion, although there's an election coming up. 

@MamataOfficial Didi told us,…",0,javeedhbasha,211,1220,856,0,,,en
1375141859958263810,twitter.com/AYUSHVISHWANAT1/status/1375141859958263810,Thu Mar 25 17:45:42 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,AYUSHVISHWANAT1,1425,5003,284,0,,,en
1375141845085298688,twitter.com/shubhamcongres/status/1375141845085298688,Thu Mar 25 17:45:39 +0000 2021,"RT @iamasjadraza7: As Parliament passed #GNCTDBill ;
Only two options left for Kejriwal;

1. Fighting BJP-RSS like his Pre 2014 Andolan day…",0,shubhamcongres,2972,2344,30,0,,,en
