id,tweet_url,created_at,class,text,screen_name,followers,friends,rt,fav,geo,coordinates,lang
1.37E+18,twitter.com/PritiBa39249352/status/1373185768911372289,Sat Mar 20 08:12:54 +0000 2021,0,"@PiyushGoyal @narendramodi #RPF #VACANCY #RELEASE KIJIYE

AUR KITNE DIN  HUM WAIT KARE

#2SAAL HO GAYE AAPKE ANNOUN… https://t.co/mG6dqkEG2u",PritiBa39249352,85,64,0,0,,,ht
1.37E+18,twitter.com/PritiBa39249352/status/1373185746119450624,Sat Mar 20 08:12:49 +0000 2021,0,"@PiyushGoyal @narendramodi #RPF #VACANCY #RELEASE KIJIYE

AUR KITNE DIN  HUM WAIT KARE

#2SAAL HO GAYE AAPKE ANNOUN… https://t.co/zp97bWGuhk",PritiBa39249352,85,64,0,0,,,ht
1.37E+18,twitter.com/being_indian16/status/1373185281705308161,Sat Mar 20 08:10:58 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",being_indian16,43,15,77,0,,,en
1.37E+18,twitter.com/RajibRo44139272/status/1373183657309990912,Sat Mar 20 08:04:31 +0000 2021,,"RT @AniketS43801628: Can u solve this question..?😂 #modi_rojgar_do 
#ssccgl https://t.co/VGDOsZhsHC",RajibRo44139272,2,14,8,0,,,en
1.37E+18,twitter.com/beingNITESH98/status/1373183469040234502,Sat Mar 20 08:03:46 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",beingNITESH98,610,918,29,0,,,en
1.37E+18,twitter.com/Vidyabh36931333/status/1373182960770326531,Sat Mar 20 08:01:45 +0000 2021,0,"RT @pmkhoked: #modi_job_do
#modi_rojgar_do

👉Fair &amp; transparent process in SSC,RAILWAY &amp; other Govt. Job EXAMS.
👉Exam calender like UPSC.…",Vidyabh36931333,93,72,7,0,,,en
1.37E+18,twitter.com/Aruneshpratapy2/status/1373182948300627973,Sat Mar 20 08:01:42 +0000 2021,0,"RT @ShamaRahman20: #NewProfilePic
#modi_rojgar_do 
#modi_job_do https://t.co/NB6z6cTEMZ",Aruneshpratapy2,687,114,33,0,,,und
1.37E+18,twitter.com/Vidyabh36931333/status/1373182888796024834,Sat Mar 20 08:01:27 +0000 2021,0,"RT @pmkhoked: #modi_job_do
#modi_rojgar_do

👉Fair &amp; transparent process in SSC,RAILWAY &amp; other Govt. Job EXAMS.
👉Exam calender like UPSC.…",Vidyabh36931333,93,72,9,0,,,en
1.37E+18,twitter.com/Swaroop32367470/status/1373182794008981508,Sat Mar 20 08:01:05 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",Swaroop32367470,127,403,29,0,,,en
1.37E+18,twitter.com/AarkshnS/status/1373182385253011458,Sat Mar 20 07:59:27 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",AarkshnS,1182,2987,149,0,,,en
1.37E+18,twitter.com/SatishC16109384/status/1373182154952175619,Sat Mar 20 07:58:32 +0000 2021,0,"RT @KhanSir_: Let's begin
 Our aim is to bring the request of youth to the government.
 #modi_job_do
 #modi_rojgar_do https://t.co/y91ESqBV…",SatishC16109384,1,2,7485,0,,,en
1.37E+18,twitter.com/themcentanki/status/1373181905806401536,Sat Mar 20 07:57:33 +0000 2021,0,"RT @themcentanki: #modi_rojgar_do
After scoring 200/200 in 18 Nov Tier-2 maths. https://t.co/jeUJzfSEFs",themcentanki,43,64,862,0,,,en
1.37E+18,twitter.com/DaiddyC/status/1373181710137982978,Sat Mar 20 07:56:46 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",DaiddyC,0,0,149,0,,,en
1.37E+18,twitter.com/Mnain13/status/1373181411859992577,Sat Mar 20 07:55:35 +0000 2021,0,"RT @AshwaniAhlawa15: #modi_rojgar_दो #Modijobdo #modi_rojgar_do  #modi_job_do 
#NoVoteToBJP #adani  #BengalElections2021 

😂😂😂😂😂
I can't st…",Mnain13,16,11,14,0,,,en
1.37E+18,twitter.com/Sachinn111/status/1373180601809862656,Sat Mar 20 07:52:22 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",Sachinn111,55,612,29,0,,,en
1.37E+18,twitter.com/2020Offical/status/1373180097839001602,Sat Mar 20 07:50:22 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",2020Offical,68,97,29,0,,,en
1.37E+18,twitter.com/Raniwara8677/status/1373179955203383300,Sat Mar 20 07:49:48 +0000 2021,0,"#रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav… https://t.co/vnxq62JZHD",Raniwara8677,391,130,29,55,,,en
1.37E+18,twitter.com/ChandraJeevan/status/1373179353148755976,Sat Mar 20 07:47:24 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",ChandraJeevan,994,594,149,0,,,en
1.37E+18,twitter.com/neetesh48040048/status/1373179079596281856,Sat Mar 20 07:46:19 +0000 2021,0,#modi_rojgar_do,neetesh48040048,2,0,0,1,,,und
1.37E+18,twitter.com/Bhomraj9587/status/1373179008997724161,Sat Mar 20 07:46:02 +0000 2021,0,"RT @PrachiAmbedkar: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stI…",Bhomraj9587,404,323,20,0,,,en
1.37E+18,twitter.com/Ayushiv41218109/status/1373178984557506561,Sat Mar 20 07:45:57 +0000 2021,0,"RT @gauravshaan95: #VDO2018Joining_B4Holi 
@ChiefSecyUP
  
@myogioffice
 
@myogiadityanath
 
@swatantrabjp
 
@MotisinghU
 Sir, we are hopel…",Ayushiv41218109,54,11,4,0,,,en
1.37E+18,twitter.com/Bhomraj9587/status/1373178787752386563,Sat Mar 20 07:45:10 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",Bhomraj9587,404,323,77,0,,,en
1.37E+18,twitter.com/Raaz55851947/status/1373178743485648897,Sat Mar 20 07:44:59 +0000 2021,0,RT @Krishna06096053: #modi_rojgar_do,Raaz55851947,8,6,1,0,,,und
1.37E+18,twitter.com/rsinghduhan/status/1373178735101288448,Sat Mar 20 07:44:57 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",rsinghduhan,93,139,149,0,,,en
1.37E+18,twitter.com/Oneshikasharma/status/1373176194837798920,Sat Mar 20 07:34:51 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",Oneshikasharma,175,196,149,0,,,en
1.37E+18,twitter.com/siddhan93538193/status/1373175576681275398,Sat Mar 20 07:32:24 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",siddhan93538193,5,20,149,0,,,en
1.37E+18,twitter.com/sanjeevjaipur17/status/1373175517151649792,Sat Mar 20 07:32:10 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",sanjeevjaipur17,4844,4836,149,0,,,en
1.37E+18,twitter.com/Nitinpandya46/status/1373174356486987784,Sat Mar 20 07:27:33 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",Nitinpandya46,49,134,149,0,,,en
1.37E+18,twitter.com/tusharkant44/status/1373173966492213250,Sat Mar 20 07:26:00 +0000 2021,0,"RT @NK73584552: #Release_Uttarakhand_JE_AE_Vacancy 
#TSR_Govt_Job_Nahi_to_Vote_Nahi 
#modi_rojgar_do 

@tsrawatbjp @harishrawatcmuk @anil_b…",tusharkant44,404,1436,4,0,,,und
1.37E+18,twitter.com/itsns5_/status/1373173396821831681,Sat Mar 20 07:23:44 +0000 2021,0,"Since June 2014 😳🥺
#yogi_jawab_do
#modi_jawab_do
#modi_rojgar_do
#modi_job_do
#4_साल_यूपी_बेहाल
#no_job_no_vote… https://t.co/VrWzUNuGc3",itsns5_,156,34,7,4,,,en
1.37E+18,twitter.com/babarkajija/status/1373173332665802752,Sat Mar 20 07:23:29 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",babarkajija,132,182,149,0,,,en
1.37E+18,twitter.com/AjayBist18/status/1373172880775680001,Sat Mar 20 07:21:41 +0000 2021,0,"RT @NK73584552: #Release_Uttarakhand_JE_AE_Vacancy 
#TSR_Govt_Job_Nahi_to_Vote_Nahi 
#modi_rojgar_do 

@tsrawatbjp @harishrawatcmuk @anil_b…",AjayBist18,92,170,4,0,,,und
1.37E+18,twitter.com/anjzoo/status/1373170921259761664,Sat Mar 20 07:13:54 +0000 2021,0,"It's real fact 
#4_साल_यूपी_बेहाल 
#4_साल_योगी_सरकार 
#modi_rojgar_do 
#modi_jawab_do 
@GaganPratapMath https://t.co/GRZ20IrykM",anjzoo,2,13,0,1,,,en
1.37E+18,twitter.com/DaizyMehta2/status/1373170389887586307,Sat Mar 20 07:11:47 +0000 2021,0,"RT @SagarBalar11: #Modi_Rojgar_Do 
 Increase upper age limit of Bank &amp; SSC by 2 years: 32 for Gen, 35 for OBC, 37 for SC/ST. #Modi_Rojgar_D…",DaizyMehta2,1,1,5,0,,,en
1.37E+18,twitter.com/DaizyMehta2/status/1373170368165203970,Sat Mar 20 07:11:42 +0000 2021,0,"RT @PnT88117800: Increase upper age limit of Bank &amp; SSC by 2 years: 32 for Gen, 35 for OBC, 37 for SC/ST. #Modi_Rojgar_Do #ReviseUpperAgeto…",DaizyMehta2,1,1,5,0,,,en
1.37E+18,twitter.com/DaizyMehta2/status/1373170322610909186,Sat Mar 20 07:11:31 +0000 2021,0,RT @frustratedper10: #Modi_Rojgar_Do #ReviseUpperAgeto32 #IncreaseUpperAgeto32,DaizyMehta2,1,1,4,0,,,und
1.37E+18,twitter.com/DaizyMehta2/status/1373170303635890178,Sat Mar 20 07:11:27 +0000 2021,0,"RT @frustratedper10: Increase upper age limit of Bank &amp; SSC by 2 years: 32 for Gen, 35 for OBC, 37 for SC/ST. #Modi_Rojgar_Do #ReviseUpperA…",DaizyMehta2,1,1,3,0,,,en
1.37E+18,twitter.com/DaizyMehta2/status/1373170269762719749,Sat Mar 20 07:11:19 +0000 2021,0,"RT @frustratedper10: @ShashiTharoor Increase upper age limit of Bank &amp; SSC by 2 years: 32 for Gen, 35 for OBC, 37 for SC/ST. #Modi_Rojgar_D…",DaizyMehta2,1,1,3,0,,,en
1.37E+18,twitter.com/DaizyMehta2/status/1373170260241616898,Sat Mar 20 07:11:16 +0000 2021,0,"RT @frustratedper10: Increase upper age limit of Bank &amp; SSC by 2 years: 32 for Gen, 35 for OBC, 37 for SC/ST. #Modi_Rojgar_Do #ReviseUpperA…",DaizyMehta2,1,1,3,0,,,en
1.37E+18,twitter.com/DaizyMehta2/status/1373170238242516996,Sat Mar 20 07:11:11 +0000 2021,0,"RT @frustratedper10: Increase upper age limit of Bank &amp; SSC by 2 years: 32 for Gen, 35 for OBC, 37 for SC/ST. #Modi_Rojgar_Do #ReviseUpperA…",DaizyMehta2,1,1,3,0,,,en
1.37E+18,twitter.com/DaizyMehta2/status/1373170231229571075,Sat Mar 20 07:11:10 +0000 2021,0,RT @frustratedper10: @PMOIndia @UFBUIndia @aiboc_in @adhia03 @TamalBandyo @Bankers_We  #StopPrivatizationOfPSBs #StopPrivatisationofBanks #…,DaizyMehta2,1,1,5,0,,,und
1.37E+18,twitter.com/DaizyMehta2/status/1373170222287319041,Sat Mar 20 07:11:07 +0000 2021,0,"RT @Vishwas29530407: #modi_rojgar_do  Increase upper age limit of Bank &amp; SSC by 2 years: 32 for Gen, 35 for OBC, 37 for SC/ST.  ##ReviseUpp…",DaizyMehta2,1,1,5,0,,,en
1.37E+18,twitter.com/DaizyMehta2/status/1373170212481105921,Sat Mar 20 07:11:05 +0000 2021,0,"RT @frustratedper10: @khushsundar @narendramodi Increase upper age limit of Bank &amp; SSC by 2 years: 32 for Gen, 35 for OBC, 37 for SC/ST. #M…",DaizyMehta2,1,1,3,0,,,en
1.37E+18,twitter.com/DaizyMehta2/status/1373170195355758595,Sat Mar 20 07:11:01 +0000 2021,0,"RT @frustratedper10: Increase upper age limit of Bank &amp; SSC by 2 years: 32 for Gen, 35 for OBC, 37 for SC/ST. #Modi_Rojgar_Do #ReviseUpperA…",DaizyMehta2,1,1,3,0,,,en
1.37E+18,twitter.com/DaizyMehta2/status/1373170172207325190,Sat Mar 20 07:10:55 +0000 2021,0,"RT @Veena25515470: Increase upper age limit of Bank &amp; SSC by 2 years: 32 for Gen, 35 for OBC, 37 for SC/ST. #Modi_Rojgar_Do #ReviseUpperAge…",DaizyMehta2,1,1,4,0,,,en
1.37E+18,twitter.com/PoojaDe73633628/status/1373169991441260552,Sat Mar 20 07:10:12 +0000 2021,0,"RT @Lakshmi27043515: @narendramodi #modi_rojgar_do 
KVS, NVS ki vacancy nikalo..
3 saal ho gaye exam nahi hua..",PoojaDe73633628,22,92,2,0,,,et
1.37E+18,twitter.com/AjayBist18/status/1373169784624312320,Sat Mar 20 07:09:23 +0000 2021,0,"RT @NK73584552: #Release_Uttarakhand_JE_AE_Vacancy 
#TSR_Govt_Job_Nahi_to_Vote_Nahi 
#modi_rojgar_do 
@harishrawatcmuk @anil_baluni @hindik…",AjayBist18,92,170,2,0,,,und
1.37E+18,twitter.com/AjayBist18/status/1373169445657399297,Sat Mar 20 07:08:02 +0000 2021,0,"RT @NK73584552: Release UKPSC vacancy
#Release_Uttarakhand_JE_AE_Vacancy 
#TSR_Govt_Job_Nahi_to_Vote_Nahi 
#modi_rojgar_do 
@harishrawatcmu…",AjayBist18,92,170,1,0,,,en
1.37E+18,twitter.com/NK73584552/status/1373168343784464387,Sat Mar 20 07:03:40 +0000 2021,0,"#Release_Uttarakhand_JE_AE_Vacancy 
#TSR_Govt_Job_Nahi_to_Vote_Nahi 
#modi_rojgar_do 
@harishrawatcmuk @anil_baluni… https://t.co/xCpQ2dqr84",NK73584552,16,21,2,2,,,und
1.37E+18,twitter.com/BhavukJanta/status/1373168140088057862,Sat Mar 20 07:02:51 +0000 2021,1,"😁😁 

#youth_analytical #modichorhai #modifails #modi_job_do #modi_rojgar_do #ModiStopIgnoringFarmer 
#modideshdrohi… https://t.co/V7e1y1NI6U",BhavukJanta,0,16,0,0,,,und
1.37E+18,twitter.com/Barkhajoshi7/status/1373167616815075335,Sat Mar 20 07:00:46 +0000 2021,0,"RT @PrachiAmbedkar: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stI…",Barkhajoshi7,0,40,20,0,,,en
1.37E+18,twitter.com/75LDTwCsUnEKVh5/status/1373167198332592136,Sat Mar 20 06:59:06 +0000 2021,0,"RT @Pankajd29887680: @myogiadityanath #modi_job_do
#modi_rojgar_do",75LDTwCsUnEKVh5,28,315,2,0,,,und
1.37E+18,twitter.com/Supriya37728984/status/1373164971006263296,Sat Mar 20 06:50:15 +0000 2021,0,"RT @ASB04091: साहेब कोरोना कालात राजस्थान मध्ये काँग्रेस ची सत्ता असताना नोकर भरती करू शकतात तर आपल्या महाराष्ट्रात का नाही साहेब...
#NO_GA…",Supriya37728984,97,91,8,0,,,mr
1.37E+18,twitter.com/AjayYad90799116/status/1373164536325304321,Sat Mar 20 06:48:32 +0000 2021,0,RT @himanshiiisingh: It’s important that we fight for ourselves!!! #modi_job_do #modi_rojgar_do https://t.co/M4FFUHt3xv,AjayYad90799116,0,5,26718,0,,,en
1.37E+18,twitter.com/AjayYad90799116/status/1373164461444325381,Sat Mar 20 06:48:14 +0000 2021,0,RT @himanshiiisingh: Keep tweeting!!! #modi_job_do #Modi_rojgar_do https://t.co/HM57MRPjuf,AjayYad90799116,0,5,7476,0,,,en
1.37E+18,twitter.com/Indian76421293/status/1373163742540701696,Sat Mar 20 06:45:23 +0000 2021,0,@ZeeNews @AmanChopra_ @sudhirchaudhary  jab not me chip bata raha tha to bjp se fix ka #chheenews are dalalo kis an… https://t.co/xzU3P2Lphk,Indian76421293,0,23,0,0,,,in
1.37E+18,twitter.com/Kirti_Murari/status/1373163470049271813,Sat Mar 20 06:44:18 +0000 2021,0,"RT @nvnydv_tweets: #मोदी_मतलब_देश_चौपट
#नरेंद्र_मोदी_स्टेडियम
#modi_rojgar_do
Hits a century with Petrol prices and names a cricket ground…",Kirti_Murari,0,11,1099,0,,,en
1.37E+18,twitter.com/PANKAJK63307851/status/1373163245897355266,Sat Mar 20 06:43:24 +0000 2021,0,"RT @RohitGameti3: #मोदी_रोजगार_दो #मोदी_रोजगार_दो
#modi_rojgar_do Students demand 
Timely exam,joining and Fair exam 
#modi_job_do 
#modi_r…",PANKAJK63307851,1,1,18,0,,,en
1.37E+18,twitter.com/PANKAJK63307851/status/1373163218500128770,Sat Mar 20 06:43:18 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",PANKAJK63307851,1,1,149,0,,,en
1.37E+18,twitter.com/AjazAja57497257/status/1373162473189179392,Sat Mar 20 06:40:20 +0000 2021,0,"@republic #FarmersProtest
#modi_rojgar_do
#Boycottbjp",AjazAja57497257,2368,4889,0,0,,,und
1.37E+18,twitter.com/rafeabdul51/status/1373162391483998208,Sat Mar 20 06:40:00 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",rafeabdul51,65,34,149,0,,,en
1.37E+18,twitter.com/ArvindP47735576/status/1373162046930382848,Sat Mar 20 06:38:38 +0000 2021,0,"RT @pankajm60826665: #BharatBandh
Modi promised to offer 2 crore jobs every year.

India is now suffering from highest unemployment in last…",ArvindP47735576,0,6,8,0,,,en
1.37E+18,twitter.com/raptorjnp/status/1373161183381921796,Sat Mar 20 06:35:12 +0000 2021,0,"RT @DEEPAKdasak21: Please Speak up for Engineers too.🤝
Retweet.
 #modi_rojgar_do https://t.co/LYSkx4uCuk",raptorjnp,10,45,2556,0,,,en
1.37E+18,twitter.com/Himalay95440523/status/1373160193647808512,Sat Mar 20 06:31:16 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",Himalay95440523,4,12,149,0,,,en
1.37E+18,twitter.com/BeastRussell4/status/1373159476459532288,Sat Mar 20 06:28:25 +0000 2021,0,"@FCI_India जान लेलो हमारी पर DV कराओ 🙏🙏🙏🙏🙏🙏🙏

Conduct #FCI_AG3_Waiting_Dv ASAP

@PiyushGoyal
 
@CMD_FCI

@FCI_India… https://t.co/iBcS5MMQti",BeastRussell4,19,89,0,1,,,und
1.37E+18,twitter.com/PrAvEeN____G/status/1373157814932148227,Sat Mar 20 06:21:49 +0000 2021,0,"RT @AvinashAjay1: #modi_rojgar_do 
#modi_rojgar_दो 
#cgl19marks b",PrAvEeN____G,9,68,3,0,,,und
1.37E+18,twitter.com/PrAvEeN____G/status/1373157808691056640,Sat Mar 20 06:21:48 +0000 2021,0,"RT @AvinashAjay1: @narendramodi #modi_rojgar_do 
#modi_rojgar_दो 
#cgl19marks m",PrAvEeN____G,9,68,3,0,,,und
1.37E+18,twitter.com/PrAvEeN____G/status/1373157799308320771,Sat Mar 20 06:21:46 +0000 2021,0,"RT @AvinashAjay1: #modi_rojgar_do 
#modi_rojgar_दो 
#cgl19marks bb",PrAvEeN____G,9,68,3,0,,,und
1.37E+18,twitter.com/PrAvEeN____G/status/1373157791167246340,Sat Mar 20 06:21:44 +0000 2021,0,"RT @AvinashAjay1: #modi_rojgar_do 
#modi_rojgar_दो 
#cgl19marks cc",PrAvEeN____G,9,68,3,0,,,und
1.37E+18,twitter.com/GoluKrYadav3/status/1373157644559548416,Sat Mar 20 06:21:09 +0000 2021,0,RT @CareerwillApp: UP Police Sub Inspector Notification out | 9534 vacancies UP SI  #modi_job_do ​#modi_rojgar_do,GoluKrYadav3,2,5,3964,0,,,en
1.37E+18,twitter.com/PrAvEeN____G/status/1373157495930187779,Sat Mar 20 06:20:33 +0000 2021,0,"RT @dikshant_narula: @RaMoSirOfficial #modi_rojgar_do 
#unemployment 
#modi_jawab_do 
#cgl19marks",PrAvEeN____G,9,68,2,0,,,und
1.37E+18,twitter.com/PrAvEeN____G/status/1373157341625946114,Sat Mar 20 06:19:56 +0000 2021,0,"RT @immdazahar: Agree = Retweet
#modi_job_do 
#cgl19marks 
#modi_rojgar_do 
#modi_jawab_do 
#modi_rojgar_दो
#मोदी_रोजगार_दो
#modi_rojgaar_…",PrAvEeN____G,9,68,6,0,,,en
1.37E+18,twitter.com/DK__Marmat/status/1373157054987206660,Sat Mar 20 06:18:48 +0000 2021,0,"RT @Radhika_meena11: #modi_rojgar_do 
#modi_job_do https://t.co/ofhvdqg30j",DK__Marmat,3279,3035,50,0,,,und
1.37E+18,twitter.com/NK73584552/status/1373156828406632450,Sat Mar 20 06:17:54 +0000 2021,0,"@DIPR_UK #Release_Uttarakhand_JE_AE_Vacancy 
#TSR_Govt_Job_Nahi_to_Vote_Nahi 
#modi_rojgar_do 
@harishrawatcmuk… https://t.co/co8ItC1pkm",NK73584552,16,21,0,0,,,und
1.37E+18,twitter.com/VishalP58613380/status/1373156573002887169,Sat Mar 20 06:16:53 +0000 2021,0,"RT @ElectricalHindi: https://t.co/3AE2gWsFcB
#modi_rojgar_do
#modi_rojgar_do
#modi_rojgar_do
#modi_rojgar_do
#modi_rojgar_do
#modi_rojgar_do",VishalP58613380,2,16,7,0,,,und
1.37E+18,twitter.com/PrAvEeN____G/status/1373156409244749828,Sat Mar 20 06:16:14 +0000 2021,0,"RT @dikshant_narula: #modi_rojgar_दो 
#modi_rojgar_do 
#SSC_Scam
#cgl19marks
@DoPTGoI @DrJitendraSingh @PMOIndia @narendramodi",PrAvEeN____G,9,68,1,0,,,und
1.37E+18,twitter.com/PrAvEeN____G/status/1373156396552781824,Sat Mar 20 06:16:11 +0000 2021,0,"RT @dikshant_narula: #modi_rojgar_do 
#modi_job_do
#SSC_Scam 
#cgl19marks
@narendramodi @PMOIndia @DoPTGoI @DrJitendraSingh https://t.co/dC…",PrAvEeN____G,9,68,1,0,,,und
1.37E+18,twitter.com/PrAvEeN____G/status/1373156388394786818,Sat Mar 20 06:16:09 +0000 2021,0,"RT @DeepakR21034996: #speakup
#cgl19marks
#modi_rojgar_do",PrAvEeN____G,9,68,1,0,,,und
1.37E+18,twitter.com/PrAvEeN____G/status/1373155987331325955,Sat Mar 20 06:14:34 +0000 2021,0,"RT @dikshant_narula: #cgl19marks
#modi_rojgar_दो 
#modi_rojgar_do 
@narendramodi @PMOIndia @DoPTGoI @DrJitendraSingh @BJP4India @swarup58 @…",PrAvEeN____G,9,68,2,0,,,und
1.37E+18,twitter.com/PrAvEeN____G/status/1373155975843127297,Sat Mar 20 06:14:31 +0000 2021,0,RT @dikshant_narula: @IndiaAheadNews @kabir_naqvi @tanvibose @PMOIndia @narendramodi @MamataOfficial @AITCofficial @CMOfficeAssam #modi_roj…,PrAvEeN____G,9,68,2,0,,,und
1.37E+18,twitter.com/alok17252/status/1373155578952908801,Sat Mar 20 06:12:56 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",alok17252,101,139,149,0,,,en
1.37E+18,twitter.com/dapkara_deepak/status/1373155139742179333,Sat Mar 20 06:11:11 +0000 2021,0,"RT @ravindraggupta: World no.1 trending 
Keep it up guys... 👍
#modi_rojgar_do 
#modi_job_do https://t.co/hlrQ072x8O",dapkara_deepak,11,33,182,0,,,en
1.37E+18,twitter.com/Pushpak53070953/status/1373154611515817987,Sat Mar 20 06:09:06 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",Pushpak53070953,32,9,149,0,,,en
1.37E+18,twitter.com/NK73584552/status/1373154392954707969,Sat Mar 20 06:08:13 +0000 2021,0,"Release UKPSC vacancy
#Release_Uttarakhand_JE_AE_Vacancy 
#TSR_Govt_Job_Nahi_to_Vote_Nahi 
#modi_rojgar_do… https://t.co/Joo4SY5lYo",NK73584552,16,21,1,2,,,en
1.37E+18,twitter.com/Shivram56364856/status/1373153534581956612,Sat Mar 20 06:04:49 +0000 2021,0,@narendramodi #modi_rojgar_do,Shivram56364856,3,69,0,0,,,und
1.37E+18,twitter.com/Surabhi45039289/status/1373152091582033921,Sat Mar 20 05:59:05 +0000 2021,0,@PiyushGoyal #Railway Protection Force(#RPF) #Vacancy #OUT Kijiye Jo #2Saal Pahle #Announced Kiye The Pura… https://t.co/GELFvehDkM,Surabhi45039289,107,187,0,0,,,ht
1.37E+18,twitter.com/Surabhi45039289/status/1373152051484499968,Sat Mar 20 05:58:55 +0000 2021,0,"@PiyushGoyal Kab Ayega #RPF #NEW #VACANCY JO #2SAAL PAHLE ANNOUNCED KIYE THE?

PLZ DONT #SPOIL #RPF #ASPIRANTS LIFE… https://t.co/NDLeEZTP6q",Surabhi45039289,107,187,0,0,,,tl
1.37E+18,twitter.com/Surabhi45039289/status/1373152020731895809,Sat Mar 20 05:58:48 +0000 2021,0,"@RailMinIndia Kab Ayega #RPF #NEW #VACANCY JO #2SAAL PAHLE ANNOUNCED KIYE THE?

PLZ DONT #SPOIL #RPF #ASPIRANTS LIF… https://t.co/dXzuw7wZeQ",Surabhi45039289,107,187,0,1,,,tl
1.37E+18,twitter.com/Seema19462681/status/1373151931019890688,Sat Mar 20 05:58:26 +0000 2021,0,"RT @Naira62150845: #modi_rojgar_do 
#yogi_prt_do 
#yogi_rojgar_do 
#yogi_rojgar_do https://t.co/KsgACDPgPm",Seema19462681,26,1,2,0,,,und
1.37E+18,twitter.com/Sanghpr01935774/status/1373151390260850693,Sat Mar 20 05:56:18 +0000 2021,0,"RT @PravinK37481223: #modi_rojgar_do
#yogi_rojgar_do",Sanghpr01935774,0,1,3,0,,,und
